"","eventID","sex","lifeStage","individualCount","scientificName","kingdom","phylum","class","order","genus","specificEpithet","occurrenceID"
"1","dd5f8e4c-3629-47af-a0ec-e6cf76382a85","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","36e9498f-771e-4cc3-adce-7def8daa281f"
"2","be888372-5427-4aad-b8b2-269069685b14","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7f419645-3dab-4203-933c-8cf20ebecbe9"
"3","be888372-5427-4aad-b8b2-269069685b14","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","01058532-1e30-428b-8872-5ef236d50735"
"4","be888372-5427-4aad-b8b2-269069685b14","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f96bd058-ceef-429c-a926-d1692ba52904"
"5","02f9872f-c02c-4ce3-b45f-d5687775267b","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f7f72d69-ac6d-439e-bdf6-4499291fefac"
"6","02f9872f-c02c-4ce3-b45f-d5687775267b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cb59535d-3f9e-4a80-a5bd-5b4a548c266c"
"7","d2f40b35-9994-4310-9419-bc520f3fe833","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ea29c9e7-5234-4451-8e2d-0321d73097fa"
"8","d2f40b35-9994-4310-9419-bc520f3fe833","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2bfb9f4b-985e-4f5c-8890-8d4e81ba8397"
"9","d2f40b35-9994-4310-9419-bc520f3fe833","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0a682ef6-be95-4389-b706-035a3cbc357e"
"10","b9f06081-3674-4141-bb73-ee54b8ff0b35","Adult","Male",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e7e030fc-cb05-4b38-833f-844ae8541f09"
"11","b9f06081-3674-4141-bb73-ee54b8ff0b35","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","212f0d6f-f0a2-47d5-9377-13e37ea683cb"
"12","4bc0896d-e1dc-40bb-b2f7-c4274b72684b","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0864466a-c5d2-4cd8-8203-b676a9b7bd64"
"13","4bc0896d-e1dc-40bb-b2f7-c4274b72684b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9122caec-8182-4739-9152-9f249a5508a3"
"14","4a90f07e-7c9c-4eaa-a0a1-d358ec953db9","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","63269a10-661d-473f-9fb3-17b43adfaff3"
"15","4a90f07e-7c9c-4eaa-a0a1-d358ec953db9","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e20d46e9-78ca-4383-adda-19fc99963c6d"
"16","4a90f07e-7c9c-4eaa-a0a1-d358ec953db9","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2ea3d077-b6bd-47a8-a694-b6e753dab8e9"
"17","025ea518-96a9-4a70-b178-2e6f750464a4","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e84f5b6c-9358-4742-8511-08c9c3bbc0fd"
"18","ff4e14d2-d79b-4986-a5d2-92f39f2a3826","Adult","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c82bca3b-cad1-4f18-a58e-bcc34bf9a41c"
"19","f255a29a-fbd6-4136-8deb-a1076bd2b4e9","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","bc94f2b5-cda0-43ce-8649-f652ab1c742e"
"20","f255a29a-fbd6-4136-8deb-a1076bd2b4e9","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","caba1ea6-6aca-4d2a-9a13-fc9a2956f73e"
"21","f255a29a-fbd6-4136-8deb-a1076bd2b4e9","Juvenile","unknown",6,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","73e81955-5846-4c66-adfc-4470a1796f32"
"22","1a96aa54-f074-44cb-84a7-728f9d3ff23f","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b90d0915-34e0-4284-b9b6-d98b7f6ee35f"
"23","1a96aa54-f074-44cb-84a7-728f9d3ff23f","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","59ec132a-fe25-4073-bf65-4df7fc0cdca5"
"24","1a96aa54-f074-44cb-84a7-728f9d3ff23f","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a9b5bc05-0e4f-4e39-b7fc-27476301af24"
"25","820494e6-8ae3-4e3b-89c8-c49766a8a391","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","72fac306-2f76-46f2-b5e5-f94fa906f10a"
"26","820494e6-8ae3-4e3b-89c8-c49766a8a391","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","50ae2ed2-fa7e-4e1d-9bb4-8a3b44136432"
"27","7cb4c772-9d7a-4e98-8eb2-6d9200026e50","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9dbf3239-2b36-444d-90e3-fc933824631a"
"28","7cb4c772-9d7a-4e98-8eb2-6d9200026e50","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4948cf5a-9875-42c1-aea9-f438317e600b"
"29","7da38f9d-5429-44e2-9190-f86db9937a8b","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","81ca4560-a6d9-4ec6-bd91-92c4ce24affd"
"30","11ccc154-8798-46d0-af4e-8fc38e48f33b","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f40220fa-0bf5-4b50-96dd-d6f62a82e379"
"31","11ccc154-8798-46d0-af4e-8fc38e48f33b","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8db5f8a8-59e5-409f-8e92-33150511ad67"
"32","5253588b-f49a-4a75-9cea-5b38c986549f","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","71e427b3-2dd8-4eb0-abcb-8254feb31d29"
"33","5253588b-f49a-4a75-9cea-5b38c986549f","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","31d0491e-c23c-4558-8e39-d612f254bb56"
"34","5253588b-f49a-4a75-9cea-5b38c986549f","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9386a0ca-401a-4eef-99df-8e41a8d3905c"
"35","195220eb-c9f0-4dd2-ac83-696719f07672","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","59bec8a5-8a4e-4614-9c05-d9fd03add2d0"
"36","195220eb-c9f0-4dd2-ac83-696719f07672","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","00c5bea6-1264-46f2-aacb-52aa6034cf72"
"37","a4baee4d-ba02-4f92-820c-274a08c38032","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","43a89fe3-c722-4a2e-a857-293edc25c7f2"
"38","a4baee4d-ba02-4f92-820c-274a08c38032","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","33b530c2-ca70-4e30-8744-aecf685608de"
"39","a4baee4d-ba02-4f92-820c-274a08c38032","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","24a7bf1a-c1c6-4898-aecc-680d06141f7a"
"40","3fe8ac07-09f4-43a8-8314-d4cda67db9c1","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","db5e8350-a7e4-4b89-830e-f0b0de50e159"
"41","3fe8ac07-09f4-43a8-8314-d4cda67db9c1","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a24f8243-6dc7-422a-82b0-dfc9154826a6"
"42","3fe8ac07-09f4-43a8-8314-d4cda67db9c1","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","22748026-9fb7-4de0-a67e-6e6cdfe94b4b"
"43","c05bf507-cbb5-4625-9f91-e7e363764222","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","005e1974-ad09-4fe8-a41b-e9d0c357c567"
"44","c05bf507-cbb5-4625-9f91-e7e363764222","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8e9973fe-02b3-420b-af11-9b6c109c3ec2"
"45","c05bf507-cbb5-4625-9f91-e7e363764222","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6c5450af-ea94-453c-8d76-4787df56bb32"
"46","8054fde8-716d-4288-a45e-9273e3a7def0","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9a446839-d066-4e2c-adc5-074d78bb96f5"
"47","8054fde8-716d-4288-a45e-9273e3a7def0","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9b143a5f-8f69-4ac0-9b7c-3acd4a325a17"
"48","8054fde8-716d-4288-a45e-9273e3a7def0","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","db079c10-f8b5-4c9c-b47b-fec295199600"
"49","ab26569d-d832-4730-ae57-b282c0c4087a","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a3934d33-a319-4e39-b30c-d30a405663e8"
"50","ab26569d-d832-4730-ae57-b282c0c4087a","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1dfde3c7-3466-4a26-b773-deb747ad4f06"
"51","ab26569d-d832-4730-ae57-b282c0c4087a","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8dc082fb-028c-4a45-aa00-a2f06f7020ee"
"52","88e660af-a0ab-41c7-bdc7-d3a983a6d6f9","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ad233190-ec57-4f63-8156-2c9f162ac466"
"53","24ad07b0-4bea-4b47-8d3a-e7a08e89cd0a","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0d77e29b-9f61-4e01-bda1-ffa1b11c90d6"
"54","24ad07b0-4bea-4b47-8d3a-e7a08e89cd0a","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7cc466c5-a289-4b91-b14d-01eea6f257c0"
"55","11cef88e-be66-49ba-ad46-c1589b8d73cf","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","83456fdf-f890-42b8-bd1e-d13386f57da1"
"56","11cef88e-be66-49ba-ad46-c1589b8d73cf","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","519d50fe-9759-4cee-a1da-3a41ba91287c"
"57","2977ffbc-a519-4674-aa91-ccda702665b7","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","db40673f-8032-43ca-8018-deb7b86f1284"
"58","2977ffbc-a519-4674-aa91-ccda702665b7","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e3a35813-72f6-44c7-8037-4a935bf14e4e"
"59","06720642-a219-46b7-9ea0-985315fc3375","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","801ce4bd-0308-44ec-8b3b-40cebd59a264"
"60","06720642-a219-46b7-9ea0-985315fc3375","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","92cc23ac-b931-4e86-9121-d995c427e84a"
"61","c57278b3-cd1c-4d8e-a4f3-4fa1666990b4","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2374a2e7-5fdc-4aec-bc81-35c73404fb73"
"62","c57278b3-cd1c-4d8e-a4f3-4fa1666990b4","Juvenile","unknown",5,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c8bae8cb-4100-4875-843f-018b37e54eca"
"63","0bb94773-cdb0-4155-817d-9dbfaf9ffa84","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e0c3d96a-fbde-4327-94a2-5e4078f832e6"
"64","d1ce3d44-08ba-44c3-95a2-d8d6978bfe3b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2bb9fbdb-cde9-4885-91a5-b1df8d1425ea"
"65","d1ce3d44-08ba-44c3-95a2-d8d6978bfe3b","Juvenile","unknown",4,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ad9a45d9-745d-4d33-ae51-8bf5f9f4f496"
"66","d5e6806d-fc05-46fc-90b7-7260d972ef11","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b52c7df9-5e7f-4600-a0da-925dc37acb51"
"67","d5e6806d-fc05-46fc-90b7-7260d972ef11","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3ff223b2-edb7-450e-8f07-804828576ef1"
"68","d5e6806d-fc05-46fc-90b7-7260d972ef11","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","dc2dbe8a-ca07-4079-9abf-8fa75092b00c"
"69","5a24b889-37b9-4e52-93d0-f7520edfd27b","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","94a41116-9d00-4c2d-9eb8-6a718003bb0f"
"70","5a24b889-37b9-4e52-93d0-f7520edfd27b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c8fd32d9-9c4c-44a9-b69c-a5646cd1034f"
"71","3f90ae5a-a632-43a1-b2ee-839408402ef7","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","656abc62-5ffd-4963-9c45-d65ccba5c0ab"
"72","3f90ae5a-a632-43a1-b2ee-839408402ef7","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f6ecd585-be5d-4bc3-9345-fe44bb3884e4"
"73","3f90ae5a-a632-43a1-b2ee-839408402ef7","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0a4ecd90-42b5-4e8e-a0f7-b7b56b2e4947"
"74","ea980f58-f5f2-4022-a2ff-d38c431b18ae","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","54411988-aa8d-47a8-945e-9e61d790b280"
"75","ea980f58-f5f2-4022-a2ff-d38c431b18ae","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7cb4aceb-27bd-4a78-b70c-bc07f78aa48d"
"76","ea980f58-f5f2-4022-a2ff-d38c431b18ae","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6eed6828-43aa-41f6-8043-83ad6c5801cb"
"77","5800cb09-38ad-466d-8ebd-cccb6a05c7bf","Adult","Male",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e46bb179-a39b-4117-8c00-421805efaad4"
"78","5800cb09-38ad-466d-8ebd-cccb6a05c7bf","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","94c75b4f-1c57-4f56-8b76-0141aa587890"
"79","4cdc1b21-aff3-4658-b054-c35c29050630","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","109340cf-44f2-47e0-9ea1-4936e13b4f6f"
"80","8104f652-f397-4399-86ce-127b50a3394b","Adult","Male",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","19bd1dd5-0e37-4170-ab96-5edc06fbf475"
"81","8104f652-f397-4399-86ce-127b50a3394b","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","e26b72f2-a120-4a7e-9bb1-42622948bcbe"
"82","76dbd4e3-8647-4103-9c1d-94a2fcab8611","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a483d2ca-c08a-42c4-9c50-e46d0ba4811d"
"83","76dbd4e3-8647-4103-9c1d-94a2fcab8611","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","48951ae9-4f22-4e28-aab9-1d12e4e92589"
"84","08f22a06-c615-469f-842c-1ab122a36ee1","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c2338a86-71bd-4e83-bfd0-7e353cb435ba"
"85","08f22a06-c615-469f-842c-1ab122a36ee1","Juvenile","unknown",6,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ef181f8a-be9a-41ba-b15f-6ae845c8c130"
"86","2bba2f07-0ce2-4aeb-ba86-f737f9cca14a","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7465d892-7529-465d-a435-bb6d422ba268"
"87","2bba2f07-0ce2-4aeb-ba86-f737f9cca14a","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a40fe290-f55b-48a0-a4b5-49299dae8aee"
"88","2bba2f07-0ce2-4aeb-ba86-f737f9cca14a","Juvenile","unknown",9,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","b4cebb5b-a6a0-4d58-9eff-10e79eaa6d0c"
"89","ff9e97c9-7b6c-4bb4-80b2-7721e3c6ed44","Adult","Male",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","58fff19e-deee-4e23-b1c3-062ac324f023"
"90","ff9e97c9-7b6c-4bb4-80b2-7721e3c6ed44","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6d9375fd-afac-41fe-bc71-b2197ddbb319"
"91","a49b8b05-d2c5-4e5e-8616-ea045c8cbe70","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","7ef53ee6-42a1-47af-889c-20c568bb1957"
"92","a49b8b05-d2c5-4e5e-8616-ea045c8cbe70","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cf8db14c-6b7e-4b51-9f13-2c750f980662"
"93","23e23f48-da0e-44c7-b68c-b7a175277b5a","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f0704635-ddf4-4ed6-9fb7-24894448a51f"
"94","1793d5ac-eb72-42fd-84c4-22b03ae272d6","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c82550d2-decd-417e-8ea3-d1b2893d9ea2"
"95","1793d5ac-eb72-42fd-84c4-22b03ae272d6","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3fa7ccc1-3598-430a-ba5f-9e448789b8d8"
"96","6923623c-c863-4225-b21a-659e938fcb89","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2b16d789-e5e0-4cfd-b20b-42799b518644"
"97","6923623c-c863-4225-b21a-659e938fcb89","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","244d50bf-4bc3-43f4-9dd1-ba8c88aedf5e"
"98","6923623c-c863-4225-b21a-659e938fcb89","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","72bb85f7-7fdf-4e75-9c71-738239430413"
"99","9065477a-9a85-42e8-aef8-e51033012ac2","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","35c6b0f9-0d6e-4521-98d0-c9b20960cc50"
"100","9065477a-9a85-42e8-aef8-e51033012ac2","Juvenile","unknown",7,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3b3e108e-4296-46cb-a3ba-595446ed64a6"
"101","68d46388-30b2-4acc-9781-917c943d21f4","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3deeb002-ecaf-41e7-abf5-ac00a847762e"
"102","68d46388-30b2-4acc-9781-917c943d21f4","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6d4741d3-db03-4acd-89ab-f97897f96bfa"
"103","68d46388-30b2-4acc-9781-917c943d21f4","Juvenile","unknown",8,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","3ca4b6c5-bb8a-412b-bc0c-c7601722feee"
"104","e3e7d3ca-88ef-41f6-9ba0-30b5a20ff21b","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","1d9d6deb-129d-4f37-a4f2-839e5795a122"
"105","e3e7d3ca-88ef-41f6-9ba0-30b5a20ff21b","Juvenile","unknown",10,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","6af37106-7bcc-4e4a-90b3-e5622a197ffc"
"106","27682509-c123-42fe-9618-77d14b955f9f","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","00fd076d-e22d-402e-8462-189fd6d9d0de"
"107","27682509-c123-42fe-9618-77d14b955f9f","Juvenile","unknown",8,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ec470ce3-3e5b-4423-83fa-1c2024132de8"
"108","c1c25117-6e48-498a-bfcd-fd62abebfaf4","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","926c0d2a-6c26-4703-91b0-8fdedcfae52d"
"109","f1f78203-dfd3-46c1-96f5-aebee97955c9","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","c5d9650f-393f-4f04-af28-e0e59cfd5933"
"110","f1f78203-dfd3-46c1-96f5-aebee97955c9","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","a95574f5-847d-4b4a-8f9e-4c9dfd34c946"
"111","f1f78203-dfd3-46c1-96f5-aebee97955c9","Juvenile","unknown",6,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f0997940-4fb5-4c7a-ab26-93addfb220eb"
"112","c0612b69-66e2-4ec6-80b4-ab697be09392","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","054d951d-f01a-49b5-9522-e469ef043345"
"113","eea116dc-a24a-4a27-877c-48bd789efca0","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","de61397d-7cde-4cf3-9560-f9828ebbce58"
"114","eea116dc-a24a-4a27-877c-48bd789efca0","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0365dbe9-33be-47a3-87f0-32bcd7d7dcbb"
"115","eea116dc-a24a-4a27-877c-48bd789efca0","Juvenile","unknown",3,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ce0ffa80-81b1-4580-8efc-3631e1b75f4d"
"116","4f884aa5-9444-4746-85fc-586f44fd04cc","Adult","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","2d83335a-df7d-4b3c-9850-aba01779e9de"
"117","b9e5adfc-d63b-4526-b31a-26f6c4435ea3","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","4d0e6daf-8838-49e7-9c6b-2f16338309e2"
"118","c3ff1ea9-c3f9-460f-b039-b69e23eb1727","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0a9e33ab-d19d-431b-aeb3-dc1906d978c8"
"119","984c62db-80e3-4919-84bd-7fc12e4555b5","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","cd638571-f386-4cb0-b410-ea3293675f6e"
"120","984c62db-80e3-4919-84bd-7fc12e4555b5","Adult","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","f65538e8-c2cc-44ce-9141-360b30488e5c"
"121","984c62db-80e3-4919-84bd-7fc12e4555b5","Juvenile","unknown",2,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","61ddc6c3-704c-42ce-ae0a-ce19ad053510"
"122","e8314e36-cf0d-4b33-8db0-ad651c804717","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","8824f48a-f318-4978-aacb-3fc1e4c5b556"
"123","e8314e36-cf0d-4b33-8db0-ad651c804717","Adult","Female",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","0103e5e6-c786-4947-90a1-96e2242d5b9a"
"124","e8314e36-cf0d-4b33-8db0-ad651c804717","Juvenile","unknown",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","ab5e4824-7447-4411-b190-3149a7952aec"
"125","6039de7d-af4a-4e5b-8177-5af4cb61a4fa","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","37f22b22-4d15-4568-963d-401140fef8ae"
"126","62699856-06ff-4b83-b855-4be853c364ac","Adult","Male",1,"Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Lagopus","lagopus","9ec64ebf-4601-4ef1-b95a-b120ab355f9a"
