id,type,modified,ownerInstitutionCode,dynamicProperties,eventID,parentEventID,samplingProtocol,sampleSizeValue,sampleSizeUnit,eventDate,eventTime,eventRemarks,locationID,country,stateProvince,municipality,locality,verbatimLocality,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,footprintWKT,footprintSRS
D422FC67-E1DE-4B28-B64A-6779ED1D041B,Event,2018-01-31T14:51:34Z,Statskog,NA,D422FC67-E1DE-4B28-B64A-6779ED1D041B,NA,Distance sampling based on line transects,2121,metre,2017-08-06,12:15:00/15:30:00,Line transect,721F3229-39A7-49D9-928B-C9AD3784FEB4,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4029, and reporting level: Kongsvoll",NA,NA,NA,"LINESTRING (9.67472519 62.29296596, 9.674299416 62.27393771)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
B5ABECF4-1B38-4C6C-8C83-6C0524C996DF,Event,2018-01-31T14:51:34Z,NINA,NA,B5ABECF4-1B38-4C6C-8C83-6C0524C996DF,NA,Distance sampling based on line transects,2801,metre,2017-08-01,09:30:00/12:55:00,Line transect,3C3B719C-F9B8-4283-B4C4-D958C0ADBC66,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3517, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.2589832505407745 59.86492097827098, 8.2584235621284332 59.890061278127142)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
1ED4681F-BCEA-45FF-AB08-6D1299901F7F,Event,2020-08-06T08:29:00Z,NINA,NA,1ED4681F-BCEA-45FF-AB08-6D1299901F7F,NA,Distance sampling based on line transects,1017,metre,2020-08-05,09:16:00/10:13:00,Line transect,529661DD-8103-4333-847F-E7AA9860C8F8,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3524, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3768121766918 62.447855362290191, 9.3603384710043169 62.442791483208786)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
8E31C8D3-4A56-49A7-993B-6F6911C12BDA,Event,2020-08-23T20:40:41Z,NINA,NA,8E31C8D3-4A56-49A7-993B-6F6911C12BDA,NA,Distance sampling based on line transects,3868,metre,2020-08-09,09:55:00/12:57:00,Line transect,4B5F0015-3536-4D00-B687-C9365FE3081A,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3505, and reporting level: TOV-Børgefjell",NA,NA,NA,"LINESTRING (13.809931160598447 65.055793206333078, 13.844689293064087 65.087474195963054)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
870799E5-53CA-4856-9C74-7323162E2541,Event,2018-01-31T14:51:34Z,NINA,NA,870799E5-53CA-4856-9C74-7323162E2541,NA,Distance sampling based on line transects,3892,metre,2015-08-08,08:00:00/14:30:00,Line transect,4B5F0015-3536-4D00-B687-C9365FE3081A,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3505, and reporting level: TOV-Børgefjell",NA,NA,NA,"LINESTRING (13.809931160598447 65.055793206333078, 13.844689293064087 65.087474195963054)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
E082EA47-82C3-4F42-89CA-7350A97BBBCB,Event,2018-01-31T14:51:34Z,NINA,NA,E082EA47-82C3-4F42-89CA-7350A97BBBCB,NA,Distance sampling based on line transects,3125,metre,2016-08-15,09:30:00/11:15:00,Line transect,0DFF725F-0BE2-4151-BFD4-D0E64D024087,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3527, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3219512497268848 62.521398724979854, 9.2737456349548069 62.509527515868115)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
546DFA06-5D00-412C-A2FE-73E57480E86C,Event,2018-01-31T14:51:34Z,NINA,NA,546DFA06-5D00-412C-A2FE-73E57480E86C,NA,Distance sampling based on line transects,2801,metre,2015-08-08,09:25:00/11:35:00,Line transect,3C3B719C-F9B8-4283-B4C4-D958C0ADBC66,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3517, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.2589832505407745 59.86492097827098, 8.2584235621284332 59.890061278127142)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
05670E8A-C853-4369-8FCD-741AE9156FAD,Event,2020-08-18T11:42:16Z,NINA,NA,05670E8A-C853-4369-8FCD-741AE9156FAD,NA,Distance sampling based on line transects,2804,metre,2020-08-18,08:41:00/10:25:00,Line transect,0DFF725F-0BE2-4151-BFD4-D0E64D024087,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3527, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3219512497268848 62.521398724979854, 9.2737456349548069 62.509527515868115)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
ECC7B7FA-23A6-4F87-B754-748D4467B326,Event,2018-01-31T14:51:34Z,NINA,NA,ECC7B7FA-23A6-4F87-B754-748D4467B326,NA,Distance sampling based on line transects,2001,metre,2016-08-12,11:15:00/12:35:00,Line transect,30A0F179-32AC-4104-AD1F-8A2EBF787903,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3520, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.4207864688862077 62.469003065047033, 9.3820053846671065 62.469114588161695)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
17E51367-1934-451B-912F-7533244F0230,Event,2018-01-31T14:51:34Z,NINA,NA,17E51367-1934-451B-912F-7533244F0230,NA,Distance sampling based on line transects,3526,metre,2016-08-04,14:55:00/17:51:00,Line transect,A120B8AB-9324-4D30-AC88-13FC9C990F39,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3512, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.3028483437176082 59.901977408847031, 8.3035110968167469 59.870318321718727)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
C1B9003F-3881-411E-BF54-7748C9E63AC4,Event,2018-01-31T14:51:34Z,NINA,NA,C1B9003F-3881-411E-BF54-7748C9E63AC4,NA,Distance sampling based on line transects,4028,metre,2015-08-07,16:00:00/20:30:00,Line transect,7C7BD796-EF93-43AE-A810-04A1D3489066,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3504, and reporting level: TOV-Børgefjell",NA,NA,NA,"LINESTRING (13.777980824562245 65.057330491957458, 13.79765046204923 65.092488338074332)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
AE17D749-F40A-4EEE-BB5C-776338AF4C5B,Event,2018-01-31T14:51:34Z,Statskog,NA,AE17D749-F40A-4EEE-BB5C-776338AF4C5B,NA,Distance sampling based on line transects,2962,metre,2015-08-16,11:00:00/13:20:00,Line transect,34DABCD6-CBE4-4FE8-A29A-C4239120813D,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 120, and reporting level: Kongsvoll",NA,NA,NA,"LINESTRING (9.63557041776337 62.2646051691305, 9.636614260346569 62.314060995488262)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
6CF1F040-4209-4704-98C1-7D9E7E25B399,Event,2020-08-07T21:39:23Z,NINA,NA,6CF1F040-4209-4704-98C1-7D9E7E25B399,NA,Distance sampling based on line transects,1496,metre,2020-08-06,13:20:00/14:39:00,Line transect,3E425A5B-1E77-4236-92F0-F4BA66DB8972,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3521, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3840020694332935 62.473597150049571, 9.4148182788979877 62.47350897972197)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
F04A70C3-8CFC-4C32-A75C-803CE099E5EE,Event,2018-01-31T14:51:34Z,NINA,NA,F04A70C3-8CFC-4C32-A75C-803CE099E5EE,NA,Distance sampling based on line transects,3892,metre,2016-08-04,08:30:00/14:30:00,Line transect,4B5F0015-3536-4D00-B687-C9365FE3081A,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3505, and reporting level: TOV-Børgefjell",NA,NA,NA,"LINESTRING (13.809931160598447 65.055793206333078, 13.844689293064087 65.087474195963054)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
23D1B27C-1A5B-49BC-BBD5-80856967B460,Event,2020-08-07T21:38:40Z,NINA,NA,23D1B27C-1A5B-49BC-BBD5-80856967B460,NA,Distance sampling based on line transects,1986,metre,2020-08-07,08:39:00/10:33:00,Line transect,30A0F179-32AC-4104-AD1F-8A2EBF787903,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3520, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.4207864688862077 62.469003065047033, 9.3820053846671065 62.469114588161695)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
16D7D41E-3812-42ED-AA84-81EF99882D0A,Event,2018-01-31T14:51:34Z,NINA,NA,16D7D41E-3812-42ED-AA84-81EF99882D0A,NA,Distance sampling based on line transects,1021,metre,2016-08-10,09:40:00/10:41:00,Line transect,529661DD-8103-4333-847F-E7AA9860C8F8,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3524, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3768121766918 62.447855362290191, 9.3603384710043169 62.442791483208786)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
E93CE0A2-FC04-46C0-850B-8237F499D88B,Event,2018-08-14T07:47:48Z,NINA,NA,E93CE0A2-FC04-46C0-850B-8237F499D88B,NA,Distance sampling based on line transects,1417,metre,2018-08-14,08:25:00/09:46:00,Line transect,CE323B82-1CAE-4748-8305-4584E664B559,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3525, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3469545331540846 62.53836633428709, 9.3690757507301239 62.530733955350058)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
4BEC8A2E-CA09-482F-9486-828E7C5CDFB5,Event,2020-08-11T11:21:53Z,NINA,NA,4BEC8A2E-CA09-482F-9486-828E7C5CDFB5,NA,Distance sampling based on line transects,4682,metre,2020-08-11,09:14:00/13:21:00,Line transect,0121C197-D871-428B-A93D-F2C157512B6B,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3515, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.2769543164807917 59.859632960987611, 8.27603726794008 59.901832896714311)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
8C3CA601-53A4-42B6-8B08-8365A3457C6D,Event,2018-01-31T14:51:34Z,NINA,NA,8C3CA601-53A4-42B6-8B08-8365A3457C6D,NA,Distance sampling based on line transects,3301,metre,2015-08-09,16:00:00/21:00:00,Line transect,7863DAF7-B60C-4D6B-AA60-C503B53CFFB2,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3508, and reporting level: TOV-Børgefjell",NA,NA,NA,"LINESTRING (13.831255571204684 65.054166498682235, 13.891351218409824 65.038919653808591)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
9DA2C3F1-A71F-4411-98A9-843529FF694B,Event,2019-08-02T18:01:16Z,Statskog,NA,9DA2C3F1-A71F-4411-98A9-843529FF694B,NA,Distance sampling based on line transects,1965,metre,2019-08-02,17:16:00/20:00:00,Line transect,1497AA12-D5BF-4935-9BD1-341849AE446E,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4027, and reporting level: Kongsvoll",NA,NA,NA,"LINESTRING (9.6552948959045271 62.285561325251841, 9.6556178220829256 62.303269971584236)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
98D8276B-231F-43C1-9D91-8644A1723C94,Event,2018-01-31T14:51:34Z,NINA,NA,98D8276B-231F-43C1-9D91-8644A1723C94,NA,Distance sampling based on line transects,3892,metre,2017-08-10,08:00:00/14:00:00,Line transect,5B774F36-17C6-43E3-9A4E-6837F095567D,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3506, and reporting level: TOV-Børgefjell",NA,NA,NA,"LINESTRING (13.820554027955824 65.055877315452335, 13.855324921472384 65.0875558580271)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
CAF5CA6E-13D8-4ADA-90DE-86522489A05E,Event,2018-01-31T14:51:34Z,NINA,NA,CAF5CA6E-13D8-4ADA-90DE-86522489A05E,NA,Distance sampling based on line transects,3763,metre,2016-08-15,11:45:00/13:52:00,Line transect,98FF5910-053E-4785-8947-7CF41942424F,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3561, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.2714597437698547 62.516524256183374, 9.2801224963243278 62.518652416260139, 9.28594080624002 62.519771604797143, 9.3013576099104966 62.524954250963845, 9.3263113086798235 62.538191636227346)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
D4130BAF-861D-4D8C-A887-866B6A73CB5F,Event,2018-08-04T11:30:48Z,NINA,NA,D4130BAF-861D-4D8C-A887-866B6A73CB5F,NA,Distance sampling based on line transects,4709,metre,2018-08-04,08:49:00/13:29:00,Line transect,5D10A3D7-7BFD-46B0-A4CC-E63AF56C9C29,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3514, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.2858799932483453 59.859681655221706, 8.2849742628991923 59.901881673227017)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
07C02902-D9A2-475B-9F38-876A82E276CF,Event,2020-10-26T07:44:29Z,NINA,NA,07C02902-D9A2-475B-9F38-876A82E276CF,NA,Distance sampling based on line transects,4028,metre,2020-08-10,15:11:00/19:38:00,Line transect,2AF8BBB9-6EAA-4B03-8544-48DC502C6029,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3503, and reporting level: TOV-Børgefjell",NA,NA,NA,"LINESTRING (13.799227611879468 65.057502494072111, 13.81892544128768 65.092657593220764)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
75397A51-4409-4F7E-AAAB-8A69E26045CA,Event,2018-01-31T14:51:34Z,NINA,NA,75397A51-4409-4F7E-AAAB-8A69E26045CA,NA,Distance sampling based on line transects,3091,metre,2016-08-10,14:15:00/16:30:00,Line transect,1B143D5D-6397-4DE7-867D-65DF692CD0E4,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3560, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3166967729568331 62.434423966001759, 9.3679290000761739 62.448758730697165)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
B1B8966E-BB4C-4B23-8BC2-9296A924904B,Event,2018-01-31T14:51:34Z,NINA,NA,B1B8966E-BB4C-4B23-8BC2-9296A924904B,NA,Distance sampling based on line transects,3091,metre,2017-08-10,14:20:00/17:20:00,Line transect,1B143D5D-6397-4DE7-867D-65DF692CD0E4,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3560, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3166967729568331 62.434423966001759, 9.3679290000761739 62.448758730697165)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
E90EADB6-E225-4A08-8FBA-94C2E69987F4,Event,2018-01-31T14:51:34Z,NINA,NA,E90EADB6-E225-4A08-8FBA-94C2E69987F4,NA,Distance sampling based on line transects,1108,metre,2017-08-05,16:15:00/16:55:00,Line transect,F383BF73-7E6D-4543-86A7-26E7B413C186,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3798, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.30588088411718 59.868867126423375, 8.3252443011569088 59.866857483419714)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
65DD58FB-673D-417C-A889-958482602911,Event,2018-01-31T14:51:34Z,NINA,NA,65DD58FB-673D-417C-A889-958482602911,NA,Distance sampling based on line transects,3892,metre,2016-08-04,15:30:00/21:00:00,Line transect,5B774F36-17C6-43E3-9A4E-6837F095567D,Norway,Nord-Trøndelag      ,Røyrvik,TOV-Børgefjell,TOV-Børgefjell,"In the original data this is known as lineID 3506, and reporting level: TOV-Børgefjell",NA,NA,NA,"LINESTRING (13.820554027955824 65.055877315452335, 13.855324921472384 65.0875558580271)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
3A34F729-E1EA-44BF-8CE5-9904DD1C318F,Event,2018-01-31T14:51:34Z,NINA,NA,3A34F729-E1EA-44BF-8CE5-9904DD1C318F,NA,Distance sampling based on line transects,2080,metre,2015-08-10,14:35:00/16:20:00,Line transect,A120B8AB-9324-4D30-AC88-13FC9C990F39,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3512, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.3028483437176082 59.901977408847031, 8.3035110968167469 59.870318321718727)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
F814A32A-4207-4025-8F2D-995B510C6554,Event,2019-08-03T17:43:35Z,Statskog,NA,F814A32A-4207-4025-8F2D-995B510C6554,NA,Distance sampling based on line transects,1663,metre,2019-08-03,17:17:00/19:42:00,Line transect,B8D98857-F5F0-4377-A9CA-AFCF4C8130BC,Norway,Oppland             ,Dovre,Gåvålia,Kongsvoll,"In the original data this is known as lineID 4028, and reporting level: Kongsvoll",NA,NA,NA,"LINESTRING (9.6653875621577932 62.30355912914861, 9.6648575242106745 62.280331918373541)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
1A26A78F-3018-47D1-BDD8-9D8B108A99FD,Event,2018-08-11T16:43:40Z,NINA,NA,1A26A78F-3018-47D1-BDD8-9D8B108A99FD,NA,Distance sampling based on line transects,3074,metre,2018-08-09,14:03:00/16:09:00,Line transect,1B143D5D-6397-4DE7-867D-65DF692CD0E4,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3560, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3166967729568331 62.434423966001759, 9.3679290000761739 62.448758730697165)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
5D2EF291-76C5-47E4-8DCB-9E3E60C4229E,Event,2018-01-31T14:51:34Z,NINA,NA,5D2EF291-76C5-47E4-8DCB-9E3E60C4229E,NA,Distance sampling based on line transects,2201,metre,2017-08-09,08:55:00/11:20:00,Line transect,187251DF-4AF6-44A5-9A3F-6CDA28B59D9D,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3519, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.4284783515923589 62.464491607082351, 9.3858256135611562 62.46461603663834)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
03E608AE-814E-456C-848A-9E5F459DAB21,Event,2018-08-05T11:59:34Z,NINA,NA,03E608AE-814E-456C-848A-9E5F459DAB21,NA,Distance sampling based on line transects,4240,metre,2018-08-05,08:47:00/13:59:00,Line transect,B2AB7E28-2E4D-480B-86F0-1A7355A52C2F,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3513, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.2939112882852832 59.901929843929466, 8.29471865916255 59.863842021991694)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
2E50290C-1193-4454-BD42-9EA967ED3526,Event,2018-01-31T14:51:34Z,NINA,NA,2E50290C-1193-4454-BD42-9EA967ED3526,NA,Distance sampling based on line transects,4244,metre,2017-08-05,08:40:00/13:15:00,Line transect,B2AB7E28-2E4D-480B-86F0-1A7355A52C2F,Norway,Telemark            ,Tinn,TOV-Møsvatn,TOV-Møsvatn,"In the original data this is known as lineID 3513, and reporting level: TOV-Møsvatn",NA,NA,NA,"LINESTRING (8.2939112882852832 59.901929843929466, 8.29471865916255 59.863842021991694)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
B4D9FFF6-6B73-4028-BEAE-9F9883554814,Event,2018-01-31T14:51:34Z,NINA,NA,B4D9FFF6-6B73-4028-BEAE-9F9883554814,NA,Distance sampling based on line transects,1501,metre,2016-08-11,11:45:00/13:05:00,Line transect,3E425A5B-1E77-4236-92F0-F4BA66DB8972,Norway,Sør-Trøndelag       ,Oppdal,TOV-Åmotsdalen,TOV-Åmotsdalen,"In the original data this is known as lineID 3521, and reporting level: TOV-Åmotsdalen",NA,NA,NA,"LINESTRING (9.3840020694332935 62.473597150049571, 9.4148182788979877 62.47350897972197)","GEOGCS[""GCS_WGS_1984"",DATUM[""D_WGS_1984"",SPHEROID[""WGS_1984"",6378137,298.257223563]],PRIMEM[""Greenwich"",0],UNIT[""Degree"",0.0174532925199433]]"
