id,modified,basisOfRecord,occurrenceID,individualCount,sex,lifeStage,eventID,taxonID,scientificName,kingdom,phylum,class,order,genus,specificEpithet
2B133FBD-6392-4F23-BCAD-1B937592CBE8,2019-08-08T12:37:21Z,HumanObservation,27ECB48C-8AE2-47C0-A9F6-59B4A1D56696,1,Male,Adult,2B133FBD-6392-4F23-BCAD-1B937592CBE8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2B133FBD-6392-4F23-BCAD-1B937592CBE8,2019-08-08T12:37:21Z,HumanObservation,EEC72E59-D503-4759-A8E8-2FB596FDCE6B,1,Female,Adult,2B133FBD-6392-4F23-BCAD-1B937592CBE8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2B133FBD-6392-4F23-BCAD-1B937592CBE8,2019-08-08T12:37:21Z,HumanObservation,6A71CB5F-6C9E-4007-8C84-19F53CA07FC8,4,unknown,Juvenile,2B133FBD-6392-4F23-BCAD-1B937592CBE8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
81E63CFD-CB2A-4C57-A5B7-1E1BB70EE9C3,2018-01-31T14:51:34Z,HumanObservation,800E3E1C-3593-4476-B4D4-44BCAF69C047,1,Male,Adult,81E63CFD-CB2A-4C57-A5B7-1E1BB70EE9C3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
81E63CFD-CB2A-4C57-A5B7-1E1BB70EE9C3,2018-01-31T14:51:34Z,HumanObservation,9FC1260B-4CFD-4DE7-83D2-99EC77B85188,1,Female,Adult,81E63CFD-CB2A-4C57-A5B7-1E1BB70EE9C3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
81E63CFD-CB2A-4C57-A5B7-1E1BB70EE9C3,2018-02-12T11:43:00Z,HumanObservation,1FD42328-7038-4482-92AC-419ACA79A136,2,unknown,Juvenile,81E63CFD-CB2A-4C57-A5B7-1E1BB70EE9C3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
63948AB8-6604-4181-8482-1EF0FA0D1716,2018-01-31T14:51:34Z,HumanObservation,6C8A62DA-A811-4C9B-B971-06472CAA2330,1,Male,Adult,63948AB8-6604-4181-8482-1EF0FA0D1716,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
63948AB8-6604-4181-8482-1EF0FA0D1716,2018-01-31T14:51:34Z,HumanObservation,3642896D-DCFE-4FE6-9031-F3D0A341028C,1,Female,Adult,63948AB8-6604-4181-8482-1EF0FA0D1716,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
63948AB8-6604-4181-8482-1EF0FA0D1716,2018-02-12T11:43:00Z,HumanObservation,529CBA4C-B73F-4CF3-9909-3F491A85BD9D,8,unknown,Juvenile,63948AB8-6604-4181-8482-1EF0FA0D1716,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5495E0B9-689D-4D5D-889C-2046D2A2083E,2019-08-08T12:37:21Z,HumanObservation,AFFD2433-A04B-422E-83DE-ED998A06976D,1,Male,Adult,5495E0B9-689D-4D5D-889C-2046D2A2083E,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5495E0B9-689D-4D5D-889C-2046D2A2083E,2019-08-08T12:37:21Z,HumanObservation,25212C5D-3A57-4D01-8EB6-528AA7ECC354,1,Female,Adult,5495E0B9-689D-4D5D-889C-2046D2A2083E,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
5495E0B9-689D-4D5D-889C-2046D2A2083E,2019-08-08T12:37:21Z,HumanObservation,C02EF449-1752-4137-B4C3-F5375AA9B473,1,unknown,Juvenile,5495E0B9-689D-4D5D-889C-2046D2A2083E,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F7973E36-C7B9-408C-8056-22E5BC056076,2019-08-08T12:37:21Z,HumanObservation,F2F5A460-EE47-4014-B908-CDAD03918CBD,1,Male,Adult,F7973E36-C7B9-408C-8056-22E5BC056076,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F7973E36-C7B9-408C-8056-22E5BC056076,2019-08-08T12:37:21Z,HumanObservation,6A46C939-2BC1-4298-8899-8AACD462A2F8,1,Female,Adult,F7973E36-C7B9-408C-8056-22E5BC056076,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F7973E36-C7B9-408C-8056-22E5BC056076,2019-08-08T12:37:21Z,HumanObservation,0FF476F4-CA6B-4815-9B0C-CDADC6553243,10,unknown,Juvenile,F7973E36-C7B9-408C-8056-22E5BC056076,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
77BBF9B5-5629-4340-8969-23C2480EE251,2018-01-31T14:51:34Z,HumanObservation,EE667BE9-75EF-42D6-AE6C-F8C17A0A7E7F,1,Male,Adult,77BBF9B5-5629-4340-8969-23C2480EE251,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
28C58171-2749-4BDE-AE6D-23D1464DE741,2019-08-08T12:37:21Z,HumanObservation,50C4D455-1EB7-451C-8606-BB2482FD61D4,1,Male,Adult,28C58171-2749-4BDE-AE6D-23D1464DE741,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
7D768948-97C2-4FE6-9204-255D4937DD80,2019-08-08T12:37:21Z,HumanObservation,0322BF77-323E-4CCE-BE2F-6B1FCCFE34A8,1,Male,Adult,7D768948-97C2-4FE6-9204-255D4937DD80,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
7D768948-97C2-4FE6-9204-255D4937DD80,2019-08-08T12:37:21Z,HumanObservation,171045E3-D689-4284-A658-5381BD55F3E3,1,Female,Adult,7D768948-97C2-4FE6-9204-255D4937DD80,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
7D768948-97C2-4FE6-9204-255D4937DD80,2019-08-08T12:37:21Z,HumanObservation,4CF03220-9193-484B-9E1E-288204959BD7,7,unknown,Juvenile,7D768948-97C2-4FE6-9204-255D4937DD80,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
96C8BB90-6ED5-4847-B3AD-26113611762C,2018-01-31T14:51:34Z,HumanObservation,AB807221-4600-4B05-8303-AF9FB2ED8593,1,Female,Adult,96C8BB90-6ED5-4847-B3AD-26113611762C,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
96C8BB90-6ED5-4847-B3AD-26113611762C,2018-02-12T11:43:00Z,HumanObservation,6F9E1FAE-70D8-46F3-97B7-42614C1AD18E,4,unknown,Juvenile,96C8BB90-6ED5-4847-B3AD-26113611762C,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2F7579D2-40B9-4A45-8C7D-263B9577EA3B,2018-01-31T14:51:34Z,HumanObservation,A45D6588-EFB7-4100-B7AE-3F61F1BEF844,1,Male,Adult,2F7579D2-40B9-4A45-8C7D-263B9577EA3B,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2F7579D2-40B9-4A45-8C7D-263B9577EA3B,2018-02-12T11:43:00Z,HumanObservation,67924CC7-2905-44D5-96C6-90A442F13065,7,unknown,Juvenile,2F7579D2-40B9-4A45-8C7D-263B9577EA3B,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
694AF654-0E55-4A02-A45D-2900806C02D6,2019-08-08T12:37:21Z,HumanObservation,1A46F4A5-C0CF-49B3-AD74-67115A590D5C,1,Male,Adult,694AF654-0E55-4A02-A45D-2900806C02D6,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
694AF654-0E55-4A02-A45D-2900806C02D6,2019-08-08T12:37:21Z,HumanObservation,2542D016-B9B5-44B3-9F94-F42C88262323,1,Female,Adult,694AF654-0E55-4A02-A45D-2900806C02D6,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
694AF654-0E55-4A02-A45D-2900806C02D6,2019-08-08T12:37:21Z,HumanObservation,23DFDC3D-4F15-4315-8776-C4F281063C8C,7,unknown,Juvenile,694AF654-0E55-4A02-A45D-2900806C02D6,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
73955E8E-51E8-4062-BE1C-2994C490D8D0,2019-08-08T12:37:21Z,HumanObservation,9C4D14F4-B5D4-4716-A83A-90B1C2502388,1,Male,Adult,73955E8E-51E8-4062-BE1C-2994C490D8D0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
73955E8E-51E8-4062-BE1C-2994C490D8D0,2019-08-08T12:37:21Z,HumanObservation,EF004265-0B26-4A26-B24D-43B10104C2EA,1,Female,Adult,73955E8E-51E8-4062-BE1C-2994C490D8D0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
73955E8E-51E8-4062-BE1C-2994C490D8D0,2019-08-08T12:37:21Z,HumanObservation,C33916E1-2C3A-4890-8DC3-7B596C420986,1,unknown,Juvenile,73955E8E-51E8-4062-BE1C-2994C490D8D0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
ABEE0139-667F-455E-B9B8-2CAAD5B48AB0,2018-01-31T14:51:34Z,HumanObservation,7F55C5F3-2CD3-4C00-B15B-AE5E29B8546E,1,Male,Adult,ABEE0139-667F-455E-B9B8-2CAAD5B48AB0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
ABEE0139-667F-455E-B9B8-2CAAD5B48AB0,2018-01-31T14:51:34Z,HumanObservation,87FB7C0C-6A50-4BB3-85E9-D89EE38C7258,1,Female,Adult,ABEE0139-667F-455E-B9B8-2CAAD5B48AB0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
ABEE0139-667F-455E-B9B8-2CAAD5B48AB0,2018-02-12T11:43:00Z,HumanObservation,97D56B92-40F3-4419-825B-ED49D53DB920,4,unknown,Juvenile,ABEE0139-667F-455E-B9B8-2CAAD5B48AB0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
4BDE6C61-EFCA-4BC6-92A2-2CB3CBA3E411,2018-01-31T14:51:34Z,HumanObservation,25905A24-82CB-4DCF-B31E-0596A3891FD3,1,Male,Adult,4BDE6C61-EFCA-4BC6-92A2-2CB3CBA3E411,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
4BDE6C61-EFCA-4BC6-92A2-2CB3CBA3E411,2018-01-31T14:51:34Z,HumanObservation,06F00810-D787-49CE-A742-B8F845365A76,1,Female,Adult,4BDE6C61-EFCA-4BC6-92A2-2CB3CBA3E411,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
4BDE6C61-EFCA-4BC6-92A2-2CB3CBA3E411,2018-02-12T11:43:00Z,HumanObservation,55F11D2A-32AA-4D40-9E7A-E13D85CD887C,4,unknown,Juvenile,4BDE6C61-EFCA-4BC6-92A2-2CB3CBA3E411,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8497981F-8D18-4215-98C2-3033CF08EE88,2019-08-08T12:37:21Z,HumanObservation,1DC85A0D-51CD-4E28-A1A3-2F98E7217438,1,Female,Adult,8497981F-8D18-4215-98C2-3033CF08EE88,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
8497981F-8D18-4215-98C2-3033CF08EE88,2019-08-08T12:37:21Z,HumanObservation,006D4C85-DA1D-4C09-8FE9-777C6BCD025C,8,unknown,Juvenile,8497981F-8D18-4215-98C2-3033CF08EE88,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2E818B91-5403-40C4-894D-303D0CB03C96,2019-08-08T12:37:21Z,HumanObservation,3CD33FFE-3FD9-4945-BDA1-05456FEF55C2,1,Male,Adult,2E818B91-5403-40C4-894D-303D0CB03C96,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2E818B91-5403-40C4-894D-303D0CB03C96,2019-08-08T12:37:21Z,HumanObservation,1781CFDC-2FEE-49BD-8B42-01E0ECA45454,1,Female,Adult,2E818B91-5403-40C4-894D-303D0CB03C96,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2E818B91-5403-40C4-894D-303D0CB03C96,2019-08-08T12:37:21Z,HumanObservation,CEF16366-FF37-48BD-AE85-29A3B946F60F,5,unknown,Juvenile,2E818B91-5403-40C4-894D-303D0CB03C96,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
38F2F068-47E4-4E2D-89C0-30483866F7E3,2018-02-12T11:43:00Z,HumanObservation,2433E8EF-50F6-4416-9013-0C5F496ED20E,1,unknown,Juvenile,38F2F068-47E4-4E2D-89C0-30483866F7E3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
ED67F91F-1653-4430-9F8C-304DAB32B9F0,2018-01-31T14:51:34Z,HumanObservation,2428CED0-69A2-4EF5-8EBE-585AE8F500D2,1,Male,Adult,ED67F91F-1653-4430-9F8C-304DAB32B9F0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
ED67F91F-1653-4430-9F8C-304DAB32B9F0,2018-01-31T14:51:34Z,HumanObservation,8F304FF7-E7AD-4374-B267-40EAD462FC84,1,Female,Adult,ED67F91F-1653-4430-9F8C-304DAB32B9F0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
ED67F91F-1653-4430-9F8C-304DAB32B9F0,2018-02-12T11:43:00Z,HumanObservation,E77782E4-7634-4082-90CC-2E5F6CC49F49,4,unknown,Juvenile,ED67F91F-1653-4430-9F8C-304DAB32B9F0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
943D8345-6E07-4EE4-A826-322C7E9E3996,2019-08-08T12:37:21Z,HumanObservation,D7700236-777D-4817-A91C-A66AD1BE5D85,1,Female,Adult,943D8345-6E07-4EE4-A826-322C7E9E3996,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
943D8345-6E07-4EE4-A826-322C7E9E3996,2019-08-08T12:37:21Z,HumanObservation,5C702E8E-C250-41C6-9A92-CDA49110D248,4,unknown,Juvenile,943D8345-6E07-4EE4-A826-322C7E9E3996,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
683354F9-DD87-4E83-B7B4-366F95D75722,2019-08-08T12:37:21Z,HumanObservation,0CF83CB9-E438-4294-8306-9CD4EE71AFA4,1,Female,Adult,683354F9-DD87-4E83-B7B4-366F95D75722,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
683354F9-DD87-4E83-B7B4-366F95D75722,2019-08-08T12:37:21Z,HumanObservation,12497ADD-EF96-4F06-9D67-19CFB9C99549,7,unknown,Juvenile,683354F9-DD87-4E83-B7B4-366F95D75722,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
D094ECEA-E695-47CA-84A4-371973412ED3,2018-01-31T14:51:34Z,HumanObservation,C418FD0F-8F63-43C4-B2B4-EFC3FA899729,1,Male,Adult,D094ECEA-E695-47CA-84A4-371973412ED3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
D094ECEA-E695-47CA-84A4-371973412ED3,2018-01-31T14:51:34Z,HumanObservation,20D22D9B-D165-46DA-AC7A-CFD243EBB0EE,1,Female,Adult,D094ECEA-E695-47CA-84A4-371973412ED3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
0A353C31-0EA6-45CD-8487-385649755622,2019-08-08T12:37:21Z,HumanObservation,4C264899-3B79-4F0C-8649-B00702447A08,1,Male,Adult,0A353C31-0EA6-45CD-8487-385649755622,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
0A353C31-0EA6-45CD-8487-385649755622,2019-08-08T12:37:21Z,HumanObservation,394C5A88-24DE-47A1-B2B8-71BC4B6E3ABD,1,Female,Adult,0A353C31-0EA6-45CD-8487-385649755622,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
B2F1CC21-CEE9-43F3-BA35-3A09E04EEAE8,2019-08-08T12:37:21Z,HumanObservation,8EECCAA8-B5FA-4186-A37A-FB29496CB98C,1,Male,Adult,B2F1CC21-CEE9-43F3-BA35-3A09E04EEAE8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
B2F1CC21-CEE9-43F3-BA35-3A09E04EEAE8,2019-08-08T12:37:21Z,HumanObservation,933D1E2B-B7E4-4411-9310-9247BD836C28,1,Female,Adult,B2F1CC21-CEE9-43F3-BA35-3A09E04EEAE8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
B2F1CC21-CEE9-43F3-BA35-3A09E04EEAE8,2019-08-08T12:37:21Z,HumanObservation,83066515-52E7-4663-9469-1EBBC9571B72,9,unknown,Juvenile,B2F1CC21-CEE9-43F3-BA35-3A09E04EEAE8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C4528CBE-AB70-4BAD-B985-48567FFE59A0,2019-08-08T12:37:21Z,HumanObservation,31EE9144-85D8-454A-ABC9-22F977A3877D,1,Male,Adult,C4528CBE-AB70-4BAD-B985-48567FFE59A0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C4528CBE-AB70-4BAD-B985-48567FFE59A0,2019-08-08T12:37:21Z,HumanObservation,BEA6DF26-5E38-4840-AD20-CD9AE227B23F,1,Female,Adult,C4528CBE-AB70-4BAD-B985-48567FFE59A0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
C4528CBE-AB70-4BAD-B985-48567FFE59A0,2019-08-08T12:37:21Z,HumanObservation,1F725B3A-4D02-4852-A3A7-AF82F821CC93,1,unknown,Juvenile,C4528CBE-AB70-4BAD-B985-48567FFE59A0,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2649D6B6-E428-417F-8F5D-49E1571BC331,2019-08-08T12:37:21Z,HumanObservation,A3497743-8114-4BB8-ADAC-D05B0680334D,1,Male,Adult,2649D6B6-E428-417F-8F5D-49E1571BC331,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2649D6B6-E428-417F-8F5D-49E1571BC331,2019-08-08T12:37:21Z,HumanObservation,0769EC0F-B4FB-474F-A6DF-A92766F33647,1,Female,Adult,2649D6B6-E428-417F-8F5D-49E1571BC331,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
2649D6B6-E428-417F-8F5D-49E1571BC331,2019-08-08T12:37:21Z,HumanObservation,14B68C43-E1D7-4EF7-BB73-3288DC350A6D,7,unknown,Juvenile,2649D6B6-E428-417F-8F5D-49E1571BC331,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F208440B-EF3E-48C2-B9A1-4FC74709F9C6,2019-08-08T12:37:21Z,HumanObservation,B7D05A1F-5D97-4A60-A0C0-0D85D28871EE,2,Male,Adult,F208440B-EF3E-48C2-B9A1-4FC74709F9C6,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
0D4F4AE3-F796-4FEA-9652-50CCDF0B06A8,2018-01-31T14:51:34Z,HumanObservation,FEFC0626-FF72-404D-802C-9B4009BED51E,1,Female,Adult,0D4F4AE3-F796-4FEA-9652-50CCDF0B06A8,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
0C2D8A1B-B3EA-4811-A671-52AD7CF58B1D,2018-01-31T14:51:34Z,HumanObservation,9250E6DC-9A1D-4CF4-A364-DE6E508DBCC1,1,Female,Adult,0C2D8A1B-B3EA-4811-A671-52AD7CF58B1D,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
0C2D8A1B-B3EA-4811-A671-52AD7CF58B1D,2018-02-12T11:43:00Z,HumanObservation,976A3D82-BA77-46A3-A98E-6CDD3D910225,7,unknown,Juvenile,0C2D8A1B-B3EA-4811-A671-52AD7CF58B1D,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
E5F528BB-41FA-4F85-A392-5769765D7578,2019-08-08T12:37:21Z,HumanObservation,CB3D44AA-2F1E-40C2-8240-E093ED51AD70,1,Female,Adult,E5F528BB-41FA-4F85-A392-5769765D7578,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
E5F528BB-41FA-4F85-A392-5769765D7578,2019-08-08T12:37:21Z,HumanObservation,FD22014B-5F12-41AE-A44E-843E2CAFC656,4,unknown,Juvenile,E5F528BB-41FA-4F85-A392-5769765D7578,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F9FA4A52-29B9-440F-9217-613E2E5F65B2,2019-08-08T12:37:21Z,HumanObservation,6BABA4A5-D8E5-4F33-95F9-DC4E6A695C7B,1,Male,Adult,F9FA4A52-29B9-440F-9217-613E2E5F65B2,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F9FA4A52-29B9-440F-9217-613E2E5F65B2,2019-08-08T12:37:21Z,HumanObservation,B14FF9D9-7DB3-4B46-8A2B-DF05C60B7C76,1,Female,Adult,F9FA4A52-29B9-440F-9217-613E2E5F65B2,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
F9FA4A52-29B9-440F-9217-613E2E5F65B2,2019-08-08T12:37:21Z,HumanObservation,DD5614E7-C774-44B9-B28C-1C2D01F5F7DA,3,unknown,Juvenile,F9FA4A52-29B9-440F-9217-613E2E5F65B2,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
CA8F71E7-6494-4C65-936A-633ECE2E9303,2019-08-08T12:37:21Z,HumanObservation,A616F218-71FC-42EF-ABBC-E9F1843561BB,1,Female,Adult,CA8F71E7-6494-4C65-936A-633ECE2E9303,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
CA8F71E7-6494-4C65-936A-633ECE2E9303,2019-08-08T12:37:21Z,HumanObservation,95D64461-1360-474C-913E-91F0DBE034A8,4,unknown,Juvenile,CA8F71E7-6494-4C65-936A-633ECE2E9303,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
BD11F755-59A5-4D18-B1BF-63522F5916A3,2019-08-08T12:37:21Z,HumanObservation,9DF0573B-6341-492D-82E7-298B46896A9E,1,Female,Adult,BD11F755-59A5-4D18-B1BF-63522F5916A3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
BD11F755-59A5-4D18-B1BF-63522F5916A3,2019-08-08T12:37:21Z,HumanObservation,196BD019-67B6-4F8A-9948-05B99D30DBFA,11,unknown,Juvenile,BD11F755-59A5-4D18-B1BF-63522F5916A3,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
AA77B057-5344-4FFC-A9EE-66BCAB0EEA17,2019-08-08T12:37:21Z,HumanObservation,8C4637F3-6653-49A0-A20E-9933F5AC6AEC,1,Female,Adult,AA77B057-5344-4FFC-A9EE-66BCAB0EEA17,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
AA77B057-5344-4FFC-A9EE-66BCAB0EEA17,2019-08-08T12:37:21Z,HumanObservation,E908DFB1-0001-4E94-B296-02AB02359179,1,unknown,Juvenile,AA77B057-5344-4FFC-A9EE-66BCAB0EEA17,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
BF911B34-5535-424C-BD93-687DF40C6489,2018-01-31T14:51:34Z,HumanObservation,6EB7C785-CBD8-48A0-A73E-569956399F72,1,Male,Adult,BF911B34-5535-424C-BD93-687DF40C6489,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
BF911B34-5535-424C-BD93-687DF40C6489,2018-01-31T14:51:34Z,HumanObservation,2ACBA54F-7EDC-42F1-B402-DA8FE1B3DDF6,1,Female,Adult,BF911B34-5535-424C-BD93-687DF40C6489,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
BF911B34-5535-424C-BD93-687DF40C6489,2018-02-12T11:43:00Z,HumanObservation,19FC922D-844A-43CB-A2ED-4D048AFD3696,4,unknown,Juvenile,BF911B34-5535-424C-BD93-687DF40C6489,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
075D2A75-E272-43AE-B346-6917007C97EF,2018-01-31T14:51:34Z,HumanObservation,C4BBBF57-7F71-4E53-96DA-7227C6752CCA,1,Female,Adult,075D2A75-E272-43AE-B346-6917007C97EF,https://www.gbif.org/species/2473421,Lagopus lagopus,Animalia,Chordata,Aves,Galliformes,Lagopus,lagopus
